Filename,Label,Error_Description,Audio_rms,Audio_zcr,Audio_ptp_amplitude,Audio_skewness,Audio_kurtosis,Audio_std,Audio_Spectral_Centroid,Audio_spectral_spread,Audio_spectral_entropy,Audio_spectral_flatness,Audio_top_peak_mean,Audio_stft_mean,Audio_stft_std,Audio_stft_max,Audio_stft_energy,Audio_wav_entropy,Audio_band_0_2000_energy,Audio_band_2000_5000_energy,Audio_band_5000_10000_energy,Audio_band_10000_20000_energy,Audio_peak_0_50_Hz,Audio_peak_50_100_Hz,Audio_peak_100_150_Hz,Audio_freq_peak_0_50_Hz,Audio_freq_peak_50_100_Hz,Audio_freq_peak_100_150_Hz,Audio_freq_peak_0_250_Hz,Audio_peak_0_250_Hz,Audio_skewness_fft,Audio_kurtosis_fft,Current_Mean,Voltage_Mean,Resistance_Mean,Power_Mean,Current_Std,Voltage_Std,Resistance_Std,Power_Std,Current_Ptp,Voltage_Ptp,Resistance_Ptp,Power_Ptp,Current_Max,Voltage_Max,Resistance_Max,Power_Max,Current_Skewness,Voltage_Skewness,Resistance_Skewness,Power_Skewness,Current_Kurtosis,Voltage_Kurtosis,Resistance_Kurtosis,Power_Kurtosis,Current_0_200_Mean,Voltage_0_200_Mean,Resistance_0_200_Mean,Power_0_200_Mean,Current_0_200_Std,Voltage_0_200_Std,Resistance_0_200_Std,Power_0_200_Std,Power_1000_2000_Mean,Power_1000_2000_Std,Power_2000_5000_Mean,Power_2000_5000_Std,Current_0_200_Skewness,Voltage_0_200_Skewness,Resistance_0_200_Skewness,Power_0_200_Skewness,Current_0_200_Kurtosis,Voltage_0_200_Kurtosis,Resistance_0_200_Kurtosis,Power_0_200_Kurtosis,Power_1000_2000_Skewness,Power_1000_2000_Kurtosis,Power_2000_5000_Skewness,Power_2000_5000_Kurtosis,Current_0_200_Ptp,Voltage_0_200_Ptp,Resistance_0_200_Ptp,Power_0_200_Ptp,Voltage_0_200_Max,Resistance_0_200_Max,Voltage_FFT_sum_area_0_200,Voltage_FFT_sum_area_1000_2000,Voltage_FFT_sum_area_2000_5000,Voltage_FFT_sum_area_3000_4000,Voltage_FFT_highest_amp_area_0_200,Voltage_FFT_highest_amp_area_1000_2000,Voltage_FFT_highest_amp_area_2000_5000,Voltage_FFT_highest_amp_area_3000_4000,Voltage_FFT_bandpower_area_0_200,Voltage_FFT_bandpower_area_1000_2000,Voltage_FFT_bandpower_area_2000_5000,Voltage_FFT_bandpower_area_3000_4000,Class
254.csv,niO,oil,11718.918506490363,0.0518180111396207,48157,0.0325883775951848,-0.7310168169750337,11718.44030705817,3659.51346469148,4386.365172585506,11.118560447142931,0.2842301036556675,39127832.10626192,245.0865064950081,1029.6313831511495,22776.722090381583,18207863771.303097,0.5081538674592464,1.6520345321176172e+16,711202124101156.8,265792767378938.75,35980293225805.21,29422305.372582234,34256346.64553148,27049320.37763177,33.04336942236686,57.07491082045184,144.18924838850992,56.62307445442875,58086160.04503307,1.768226881738732,2.9997345948063643,235.12387837550497,29.56352966191793,0.1080411807159228,10306.47453157559,166.4133254552676,23.594081895933968,0.0909637541720935,9536.086901256827,432.5,58.55,0.4721561371045907,22935.992,443.3,57.77,0.4217287866772403,22872.11,-0.0560119634241657,-0.2218579796851787,1.431734435648357,0.1015733928655729,-1.869479819597162,-1.793953447760549,1.8684976094931285,-1.800858620034825,136.56427812034872,29.567450563470125,0.1081430309234098,151.68324324899,70.40664428209128,23.589115056656,0.0908278653840393,70.40138264569622,1610.928352115671,487.02427513422657,3793.782416755263,1451.5721363237187,-0.4401310904598844,-0.2216966698489303,1.4408542703061773,-0.8117430127362436,-1.5832458992783256,-1.7941416506692958,1.8802512272889995,-1.239969567898999,-0.4549915768820013,-1.790778282228589,-0.408167244362449,-1.8114124155703608,189.2,57.77,0.4217287866772403,200.0,57.77,0.4217287866772403,148.52578820263287,54182.34883884669,179605.24564425275,11828.171599649268,15.852014843658395,8349.999667732129,14582.29179105578,562.1587112823586,733.3736000000004,116530267.02040002,635145852.0511,1391458.0368000006,oil
367.csv,niO,offset,11171.59570150839,0.0402971405311895,46445,0.0519710176550936,-0.7248746656856637,11171.548862117184,3337.708500684105,4150.912169739377,11.14999114028329,0.2467867793144695,50801255.7094802,205.93515288369665,1021.4057633432074,20824.00096323778,21708152016.57611,0.3939248198907558,2.333137599272099e+16,507271790801505.8,240803260775048.62,25107187467966.098,42924484.64717838,40383973.44741331,16043237.317255974,29.307011295410607,56.171771649537,129.43929988806352,59.25495198079231,92090901.21553776,1.9313490465602887,3.6268825813388057,235.28257173219976,21.171451647183844,0.077683601156637,7516.695359617427,165.6038839516284,16.86358195462652,0.0572259784028212,7141.0902359619695,455.1,45.55,0.3762024264233929,18173.395,467.3,44.67,0.3567510548523206,18122.619,-0.0500864337230707,-0.1307176643813641,1.4262118350591664,0.1529811699490783,-1.869420150717021,-1.7031010678529488,3.461736299642979,-1.7902406054208166,137.071477151966,21.17287141339001,0.0777112934596469,152.38705589798087,69.66405848259956,16.861767150401413,0.0571846247074962,71.87933106699718,1600.7386811902234,488.0258067361282,3617.035410839533,1417.575922416283,-0.440639811782314,-0.1305997599998245,1.4311062771253995,-0.8634290086166291,-1.5812507348159013,-1.7032022384868777,3.4711592343566755,-1.2257881696156243,-0.4101534593719764,-1.8260603252109773,-0.1543667477413691,-1.8701685392653944,187.8,44.67,0.3567510548523206,200.0,44.67,0.3567510548523206,164.14025655397646,30183.765524470444,114712.8771376066,11180.182867591046,13.480879410379451,4244.202620253895,11952.496785175084,969.710243275919,692.5286000000001,36834295.1328,249138941.6703,2198868.6394,offset
342.csv,niO,offset,9131.048670785,0.0531214798126519,44972,-0.0525817327450649,-0.1083945317911374,9130.81095310756,3432.691940517752,4134.17025715886,11.064372921755416,0.2432752233829501,34937291.05504894,180.3606140409403,804.045534369008,18219.01756597708,11649931941.483915,0.4132264794050945,1.1317691754449712e+16,399053302842997.25,120997500553643.12,22812512320136.41,26591339.28104617,20318014.98195058,28271459.66791697,28.457935613920675,68.29904547340962,133.75229738542717,11.032640515222482,80138772.8655431,2.444323332442305,7.336803003426315,235.355302869288,19.68460148777896,0.0689803037412081,7055.260870138151,166.2134619650033,17.753409667468247,0.052678921169401,7357.197308532402,448.1,46.48,0.2606957117644849,18633.984,458.9,45.75,0.2387626262626262,18537.9,-0.0551650774933176,0.092939135438603,0.6532498951407699,0.3387994424238775,-1.8704416999187896,-1.7856396385144275,-0.4229573442379739,-1.7389268703883185,136.80722635494155,19.68862486716259,0.0690447294455815,146.8601961742827,70.14409078766933,17.74888113990004,0.0525874224236111,76.11647608363647,1586.5292267800212,487.93323324093546,3430.990259298618,1423.404675218271,-0.4444612964552288,0.093191721995453,0.6604341736431658,-0.7611357254999555,-1.583544253648206,-1.785777681034122,-0.422420385910462,-1.3701243274003807,-0.362977872080789,-1.858700825100108,0.0937728905200916,-1.8907978123787903,189.2,45.75,0.2387626262626262,200.0,45.75,0.2387626262626262,115.19887945833368,29951.697586206872,120057.90073790873,11371.639161815508,17.093565621837424,4111.514065599519,19061.861542093386,1228.298127271281,601.6948000000001,35094443.98779999,659548407.7916998,2577453.1284000003,offset
172.csv,iO,,10874.538440207452,0.0439428502821467,47602,0.1321560718290422,-0.4308952974431133,10874.35357975457,3405.1526890978494,4337.255306425517,10.862263434077388,0.2563106135682226,42447203.58950148,189.2856875626176,998.0903760491703,22314.105294973782,17573125371.89425,0.280190938618901,1.5939456815477526e+16,307038810424601.75,138852686675153.8,22307102631320.254,32626806.76054808,34132422.455554985,16682475.208026225,28.814983791571617,57.629967583143234,123.90443030375796,27.828839869281044,59713836.22564194,1.6815043205069748,1.865996027212077,235.3075515847692,19.15210380770049,0.0690825767847348,6784.028516060413,166.57494679056774,16.97282724159565,0.0529399780531019,7018.153149590636,447.2,45.84,0.345762489946318,18371.802,458.9,45.01,0.297875166002656,18283.062,-0.0564277047067264,0.082358879605669,0.8519719990038523,0.3526682986123866,-1.8652627446494563,-1.7482161795027382,0.2636377053068086,-1.6901000376956317,136.64254413954478,19.158304616039143,0.069221180232192,147.7494950010636,70.48432457566318,16.965716051683057,0.0527292159745377,75.12394999884992,1591.1556796426291,483.995292410437,3444.562174218251,1422.141995425617,-0.4509738085831569,0.0828080769976173,0.8729342791714184,-0.7701853302674387,-1.5741226711788947,-1.7484434632148482,0.2677680769833133,-1.3458767569578252,-0.389636734267118,-1.829050852929484,0.0765902335693245,-1.894131855730221,188.3,45.01,0.297875166002656,200.0,45.01,0.297875166002656,132.58255729104164,30334.91923951676,124541.29147039114,15328.334139721668,14.477765377683204,4554.583042737238,17941.91462364753,1672.3270770849308,626.5752000000001,37653350.90559999,605886523.0639,5566723.843000001,ok
171.csv,iO,,10950.168681426116,0.0423901940755873,48999,0.0558286686359674,-0.4367422791327158,10949.7930212272,3196.545468028804,4178.24485004498,10.6996595492837,0.2454746301420674,40761518.99644582,187.4693830529771,997.568634397552,22041.354576471444,16480486046.857302,0.2622971440648453,1.4320759635684328e+16,261313037537879.25,115396096059843.4,13432340584978.402,28514719.262779217,32395870.105683587,15941991.559363546,33.70786516853932,58.22267620020428,122.5740551583248,56.9078947368421,54538256.38612954,1.56346204441312,1.5343908327671167,235.1862611654615,19.167518077413867,0.0684600625504627,6797.200246916206,166.50517818163925,16.878172045097397,0.0520479611434112,6994.859359279074,449.2,45.11,0.3221527449246149,17978.174,460.9,44.23,0.2582183186951066,17909.358,-0.0561928747684696,0.0398023255270073,0.6595722984411972,0.3186389099560436,-1.8666302026068664,-1.7929990107667344,-0.3000977771837956,-1.7581715569768577,136.60342407486178,19.17303700552956,0.0686110449118824,146.27740982560613,70.46301824351399,16.871781366335398,0.0518049040736767,76.91620161087533,1597.7706914079115,483.637713586001,3430.502299872395,1416.300907310332,-0.4494865343468233,0.0401821154308804,0.6834989464464242,-0.7575984927195322,-1.5747139638209355,-1.793254625068853,-0.3102454240749184,-1.3812388592035238,-0.4163333651674024,-1.811257663564445,0.1029225671334035,-1.880490184416582,188.3,44.23,0.2582183186951066,200.0,44.23,0.2582183186951066,123.59830653346742,29713.991946124304,125886.65692430457,17003.638765553278,12.86081750488919,4807.824419159892,17350.66455463234,1280.310353285533,459.2458,38718960.131,588355433.4126003,5035291.616599999,ok
426.csv,niO,oil,10909.27861547438,0.0637319316688567,45787,-0.1289602239162242,-0.625956978942436,10909.243101528,4036.498156113644,4561.733280505086,11.376958583051303,0.3152498301822692,35455050.01951598,247.68456826514773,955.0746766072508,20661.13620385528,16577018243.234425,0.6223198340798416,1.5462392974838276e+16,684330279920114.4,460525028252484.1,71009030616339.5,33837112.73077659,24945856.90339396,21415341.91018165,31.537450722733247,57.34081949587864,120.41572094134511,33.56417037861915,52775948.11023152,1.437859228628927,1.2337643266476714,235.47428814279644,29.818429664258392,0.1094661980457996,10394.946940501488,166.27907030610604,24.059511416164025,0.1006040406775578,9668.641832285934,430.5,58.21,0.5462711879737332,23007.872000000003,441.3,57.38,0.532345013477089,22952.570000000003,-0.0481171084209589,-0.2103650177488646,1.4042952294946214,0.1065325269096097,-1.8751329974604,-1.7999630929687631,1.6983700205675882,-1.804306059932096,136.74925626859329,29.819487887802808,0.1094814038384074,149.18748555036126,69.7289181931714,24.058183561384865,0.1005866706607559,76.32645378615888,1605.281723969401,487.2133683228356,3775.365844666383,1460.9760503847342,-0.4280527598675553,-0.2103240614451879,1.4051615851993244,-0.8509004527475519,-1.590392480361336,-1.8000087390628274,1.6998627155850894,-1.2597284078434974,-0.4299424988699248,-1.8093371964756,-0.3781635095759226,-1.8422759676400724,189.2,57.38,0.532345013477089,200.0,57.38,0.532345013477089,113.6747889481728,55615.00287303945,166842.24390721577,11735.303686670064,8.598408667069846,7434.934476606285,13332.791558189996,473.8155138871147,323.21200000000005,111756355.1736,478575129.1688001,1504704.4935999997,oil
228.csv,iO,,9885.786492713927,0.0565710683895367,47377,0.0841084675996559,-0.0234467401316322,9885.697140032238,3254.058298722032,4216.149294760487,11.102048951388356,0.24008127650005,38401077.197952986,181.0920027558072,883.5036935354044,22381.93504174281,15738769290.586891,0.3316838571728859,1.71694891779185e+16,322966227474610.3,193707797941004.47,24597016487448.42,33607923.6559404,30239656.830907986,29742884.789719377,32.77655215884022,57.9892845887173,143.7125748502994,33.36967054263566,50046431.98512866,1.544490211322159,1.7157074239828676,234.1440017137961,18.85404241645244,0.0683168479989284,6643.964392887747,164.67474809312614,16.764540611142166,0.0533480001700426,6876.144673761606,444.2,44.67,0.3830226818662592,17782.189,455.0,43.79,0.3137313432835821,17703.188,-0.0636026221832792,0.0714415925526194,0.998774017022446,0.3304362569705194,-1.8719904460207013,-1.8017084307891704,0.9258802652914456,-1.7451259911288153,136.74473007712083,18.859155955441302,0.0684561486869806,148.56012574978578,70.10013301007767,16.75868054653156,0.053122546788934,74.65591763025583,1591.8148508997429,489.4586968562391,3411.5645372750646,1421.1788642314698,-0.4341949435906602,0.0718033612351997,1.0251063324862582,-0.7863157112385015,-1.5866322995322744,-1.801957096590609,0.9321837949206612,-1.3300541042244296,-0.3778608691028457,-1.8528803363990511,0.1296622659148425,-1.8822335861556887,189.2,43.79,0.3137313432835821,200.0,43.79,0.3137313432835821,123.807346326617,31191.70217039284,120154.51186606711,13229.895679595227,15.81207242523754,4445.893264312387,16219.229203500525,1727.7057504476245,530.5849999999999,39411724.3928,569537220.0126,4582845.049200001,ok
364.csv,niO,offset,11800.003091691817,0.035353259384733,46978,0.0961689246910685,-0.8762804178019588,11799.897252791674,3290.653472204664,4210.891494104254,10.976829090668293,0.249118652037547,49793822.88548172,207.088915398344,1086.742380905177,21350.80257455365,22735070201.143394,0.2742075391292461,2.271268475145738e+16,400121772236530.6,179782086336927.12,25090957719618.773,36756864.348109744,48910927.157948166,14536096.34538471,28.85088246543905,57.70176493087809,131.14037484290475,59.08018867924528,97870036.48834573,2.019552181258029,3.738990982346875,235.34956392256967,19.398025951925124,0.0664028417794072,6981.382042118699,166.42212211761097,17.687257559459134,0.0538059559747611,7289.5897377574975,449.1,45.7,0.3191354152144616,18444.35,459.9,44.87,0.2422835633626097,18392.48,-0.0554370120609394,0.100101998554957,0.6416846925513435,0.3402129904777123,-1.8667239570384404,-1.7843805708479452,-0.4604699315389848,-1.7357306899295453,136.726824079983,19.40168900233993,0.0665281566387065,144.08017932354818,70.32022315501185,17.683163083453827,0.0536047098978798,79.80793216331622,1585.8262714316102,490.3065003963378,3428.776679004467,1424.0629065215776,-0.4487880574536727,0.1003265348613616,0.6607761846471809,-0.7503705223234368,-1.576744420904192,-1.7844951363366268,-0.4721663193458809,-1.4012884989909675,-0.3534609589024913,-1.8701732067255368,0.0976250949909231,-1.8910780261821776,189.2,44.87,0.2422835633626097,200.0,44.87,0.2422835633626097,97.71494806266314,31294.23988119297,127611.87375601442,14916.894606602258,9.486126696203886,4228.553772385254,18774.25397024264,1529.059021649529,261.353,37272980.47799999,663942102.2749003,4936177.485400001,offset
388.csv,niO,Tilt,10643.634775370068,0.0355540382364416,46998,0.1998834643225709,-0.5141513906443471,10643.539162481184,3591.563538970244,4535.408610932114,11.247606196247569,0.2847687051146087,49443497.12434124,187.70631571975852,980.7009959005346,23047.22585127993,20835475364.10833,0.2797735462694664,2.3211085864195604e+16,341018725117176.0,224468713174175.47,37012831631506.805,42800297.23152749,38119359.133631326,5709287.664611737,28.09207959422552,56.18415918845104,133.4373780725712,28.7448347107438,67027355.38664937,1.449792312540395,1.184494589753312,236.96593100492825,19.827235911720592,0.0694714953872787,7114.499837583029,166.06671501812565,17.558569291986576,0.0520116025489502,7301.300616366106,465.8,45.84,0.3108632552650862,18184.102000000003,475.6,45.06,0.2714471968709256,18140.308,-0.0701035605192391,0.0431644428697337,0.6712214538095518,0.2883692541598455,-1.8669244635481788,-1.825091116704238,-0.1708690775011301,-1.8008643398602395,137.55168202271264,19.830293550460684,0.0695708370034327,148.41914527533746,69.88349133052729,17.55506040186732,0.0518545838815725,74.7861824951381,1593.3750503535462,488.57520219936754,3440.2513451896293,1422.7469430535614,-0.4648625939250619,0.0433559039819437,0.6861521896974154,-0.7916820799452886,-1.5597315756083778,-1.825234908188981,-0.1732297393390003,-1.315310827865164,-0.3866411652272871,-1.8449605907738729,0.0877916107626411,-1.8920338777123435,190.2,45.06,0.2714471968709256,200.0,45.06,0.2714471968709256,167.106123490128,29910.184222576343,116581.75431001348,9461.814440186405,13.38927020974339,4401.428122357147,17443.61659219982,782.9753953150895,698.0211999999998,36843867.1892,593384106.886,1484853.5928,tilt
326.csv,niO,offset,9709.314883004236,0.0421379738968303,44500,-0.0405278188749841,-0.4070990570346744,9709.306863386471,3230.4345462156552,4154.909499156956,10.837185640492022,0.2416396337238809,35789478.80949042,183.3619548700146,861.8568631162474,19741.103490750625,12720070166.904127,0.3652233864017183,1.183312026607627e+16,245312664215511.84,107072757396654.23,17092145026100.443,28589454.48635117,20866396.644300774,28281195.7062342,29.83219390926041,56.68116842759478,134.24487259167185,28.395953757225435,63703158.41237183,2.046358815772008,4.731414941313371,232.54887329931967,18.64926658163265,0.0664526714876836,6590.589711522109,164.93843419610943,16.624157799189735,0.0520207565762471,6807.809432489726,471.7,43.55,0.2995805443015678,16652.010000000002,482.9,42.67,0.2344019728729963,16581.562,-0.049976922767269,0.0464291804726335,0.7439321496092177,0.308344791056366,-1.872483025990336,-1.8206862605906964,-0.1264107800550875,-1.776816255470884,135.93839285714284,18.654770408163262,0.0666175667122347,145.51367219387757,70.46424501011897,16.617859492890894,0.0517548018805596,77.70283937920279,1583.9847793367346,485.87927211346,3413.0248463010203,1424.1320703674512,-0.4210163545955925,0.046789587032275,0.7716984566301038,-0.7509220269540746,-1.5942000397226292,-1.8209459266768728,-0.1364388477522551,-1.3936360625045436,-0.3586330095068057,-1.85494292849,0.1283715770656781,-1.88517442251625,188.8,42.67,0.2344019728729963,200.0,42.67,0.2344019728729963,183.71272811994487,28772.982569808788,117991.09952395278,11075.337700804506,20.258749110073225,3986.808952820069,18046.914916393085,903.0493424989468,996.3436000000004,32886523.208000004,549506364.3451998,3567013.9944,offset
241.csv,niO,oil,10509.441147230264,0.054903649477877,48227,0.0048056961687996,-0.2911901589728702,10509.409724533696,3711.1752660296047,4345.502480623335,11.362756945388266,0.2822142972477211,41723801.66299136,215.1732126150304,922.8151443143984,22135.73331110249,17026636907.884356,0.5014087269079732,1.7920239170987354e+16,769171283468493.9,331672309481251.5,38559909711280.08,27238331.69160711,37535791.39118418,29896674.85504564,33.58811497470126,56.841425341802136,144.68726450640543,57.22891566265061,54558892.76076797,1.8301780793865507,2.797787266697643,235.28270293242667,26.42793242668933,0.0977320560325174,9178.41636761581,166.9697792480745,23.34977757977533,0.0931174284282428,9217.770766844862,468.3,57.13,0.4471558285124747,21572.904,479.5,56.3,0.4247135842880523,21506.4,-0.048865046665271,-0.05658373911604,1.563033947699349,0.2294127020658083,-1.872834775662644,-1.9233100767188231,2.15390310649192,-1.8249510157316329,136.34961750956228,26.43056098597535,0.09778008943168,149.2789103272418,70.26983018237345,23.346762508808947,0.0930631804197285,72.91975564619375,1590.4462377815555,490.9265050185257,3584.1470696982574,1477.40135350474,-0.4283706855906639,-0.0564990733102523,1.5662004661994289,-0.7720246171741146,-1.5965537090633386,-1.9234080726334977,2.159697972710994,-1.3349062400809484,-0.3678377373883278,-1.8616583890327167,-0.1073499613624148,-1.9737960405479489,188.8,56.3,0.4247135842880523,200.0,56.3,0.4247135842880523,132.81365410986973,51176.37915127201,180452.23295393525,9780.130240969347,13.49741118948282,6451.199230738346,18692.286606196216,1217.7320356232824,619.1288000000002,92739786.73899998,1015238011.2666,2115797.1904,oil
336.csv,niO,offset,9682.190090478134,0.0432167374959137,43395,-0.0347086990380822,-0.4309260051715768,9682.129642699783,3574.4829526280664,4331.850671837413,10.943318481338746,0.2705990851629573,33575175.85479704,192.28137435100743,854.2703759114715,18822.297107574566,11968200782.501673,0.3839492690766577,1.0540849008219352e+16,255341538560874.8,147106043248944.94,21736951468974.02,23544365.005281683,20377424.294384506,28210362.58684972,28.24452435436417,65.90389016018307,134.94606080418436,11.076431181485992,101944431.45150328,2.682041982743635,10.753609420053822,232.73346799914947,19.57580905804805,0.0690200329938887,6950.315430363597,165.04393075654238,17.009342962034452,0.0530043867922304,6985.296481012202,495.1,44.13,0.2843336387204928,17381.746,505.9,43.35,0.2400713436385255,17312.244,-0.0490324418232326,-0.0199603939492544,0.746670785767527,0.2420842576408783,-1.870126062497876,-1.8171886788720804,-0.0956342155293206,-1.803017296097663,135.99668296831808,19.580261535190303,0.0691183420600836,145.7152579204763,70.44101521463953,17.004126087326092,0.0528564800339793,77.29770347359991,1586.809156708484,489.34552206763095,3487.7297582394217,1425.9179226679005,-0.4215355510850214,-0.0196858902417627,0.7601955688444079,-0.7534854053237457,-1.5957311093505189,-1.8174013846366373,-0.0951398287070199,-1.38230886180496,-0.3590883370365619,-1.8635124310305944,0.0222597007460535,-1.900146048898072,189.2,43.35,0.2400713436385255,200.0,43.35,0.2400713436385255,132.49799571863812,30746.274937599366,121618.24556167197,5990.541132330785,9.383535295898591,4383.918581617952,16611.88602937425,280.8396771448917,442.85280000000006,38527109.369,515259036.4797998,368001.6700000003,offset
229.csv,iO,,10270.55625608309,0.0521996060407091,47886,0.0834414165650382,-0.1649396387495474,10270.542916763125,3048.264225020608,4078.344898878429,10.881414193959758,0.2194881456717864,42273164.36216267,180.33948332952548,916.5663367154664,22081.96885706244,16209718138.272469,0.2543708446619001,1.7207496153183682e+16,244102901544115.7,147506487514399.12,17303376933485.48,27656058.464148685,35255394.996837884,30440491.36939357,34.14313854235063,57.78069599474721,144.45173998686803,57.41494082840238,52939499.14897315,1.791105475542403,2.7506051853562203,232.70582854711765,19.36604977664327,0.0724806145129104,6733.225945330781,165.01549229674103,16.62294411120752,0.0525864936312747,6853.286223711461,462.3,45.94,0.319692330125401,18031.734,473.1,45.21,0.2520997375328084,17941.446,-0.0498722598714309,0.0171161064598178,0.825032772338406,0.3090680593597949,-1.873782303359036,-1.7854937402455415,0.1181360362251595,-1.7514854067543977,135.95411614550096,19.36929164007658,0.0725704334288772,149.8864116145501,70.40058627181848,16.619107934563605,0.0524331262836572,72.32312748966682,1605.0995624335246,486.3689895938186,3441.979873218464,1415.0233483271584,-0.4188352786012526,0.0173621639392834,0.8426806146481922,-0.7903363423029918,-1.596625050998302,-1.7856787959126394,0.1110157045708795,-1.278496688039108,-0.4356711774381401,-1.8049883481430524,0.0907892765145942,-1.883240240212614,189.2,45.21,0.2520997375328084,200.0,45.21,0.2520997375328084,106.03041897596889,30458.026246862748,121930.72298052831,12676.929037371334,7.139327433349231,5135.321265122867,17548.486553926556,1213.4714338491854,316.3568,41423185.86500001,575154100.9194,3040759.490799999,ok
203.csv,niO,oil,11057.542835320915,0.0512704174228675,49608,-0.0666183019601078,-0.6148872530407887,11057.47619150752,4661.415631794584,4965.061889468607,11.64110077905086,0.3824632339970347,43522215.24195021,243.511764450316,982.7773062352492,22530.15738098173,18381950539.67864,0.6174380086579975,1.7518945358132742e+16,824025356316594.8,533069625264836.2,127663981771482.8,27389513.76936859,41049193.68801877,14262475.71353144,35.39019963702359,57.16878402903812,125.22686025408348,57.30498721227622,65026464.5242556,2.160217731429888,3.9984888173872095,235.23963791267303,29.44401916932908,0.1173064473369815,10168.794752715656,166.60738453716365,23.05758734247527,0.17984050874515,9353.592208358168,483.4,56.3,5.864705882352942,22235.796,483.4,56.3,5.864705882352942,22235.796,-0.0500582899993846,-0.2817270264121125,15.17246939830508,0.0705269406117674,-1.8684665110497327,-1.7687384665306587,367.3326083558133,-1.826817754712948,136.51473908413203,29.44401916932908,0.1173064473369815,151.68636443024494,70.18624562852035,23.05758734247527,0.17984050874515,73.20517059207145,1612.7738345047924,484.555644469182,3773.860767412141,1454.8386497812012,-0.4364682317916554,-0.2817270264121125,15.17246939830508,-0.8675571344921333,-1.5775975140039822,-1.7687384665306587,367.3326083558133,-1.2266867666353858,-0.4616484603592575,-1.7769535741225964,-0.3752983446672415,-1.8367958937214304,200.0,56.3,5.864705882352942,200.0,56.3,5.864705882352942,166.14627144914857,53720.34637589449,128537.92058163224,9726.282952552872,18.929537542333545,7285.901865769729,9520.996249085489,397.2720051169129,781.284,104739816.9226,292768737.1922,1016008.565,oil
247.csv,niO,oil,10039.580262196863,0.0633620461871796,47777,0.0390555385840076,-0.0638271825758551,10039.55121872196,3932.589405212182,4458.956339342292,11.536622448712372,0.3059152132674825,37179305.60127662,217.07296616193108,870.6703912419853,21566.454661262243,15476510913.876465,0.6060763245463933,1.6643922466265188e+16,910183031125663.6,431582216035615.1,59389724858631.32,29722147.705765978,24761684.096137315,31854073.44499296,32.97574380383661,58.34170057601862,144.58595360143744,33.50479143179256,46527322.806911975,1.626527706299452,1.9066325259674768,236.82976215984573,26.822804799657167,0.098997177414292,9348.75394793229,166.6133522574297,23.65859540183518,0.0904460227706,9433.901289936452,495.6,56.79,0.465884250565747,21917.929,506.4,55.96,0.4205426356589147,21848.36,-0.0631819551454985,-0.0562498417236927,1.455705173484457,0.2362983608546617,-1.86769789979112,-1.934628267973286,1.851940753192327,-1.836042327906285,137.17621598457254,26.82662524105421,0.0991014530489209,152.27865395328905,69.94628666032779,23.654207920952963,0.0903156719378396,69.74538306681849,1594.3703432611958,490.2159599535772,3574.1997621598457,1476.7597388435884,-0.4481617504261027,-0.0561266980647738,1.4640199524560122,-0.8200542079671888,-1.5746077693521323,-1.9347800417469287,1.863949527167902,-1.2199888478704295,-0.3845034256677166,-1.849304121902996,-0.094280155504809,-1.9748464707366893,189.2,55.96,0.4205426356589147,200.0,55.96,0.4205426356589147,129.03081640396067,54593.224911924,188385.07655773425,12399.279455176164,12.205840337842297,7528.455035818617,20179.427625181164,695.9062025630263,594.198,112223183.4834,1073286985.9451998,1945464.4656000007,oil
210.csv,niO,offset,11221.034774643516,0.0312336719883889,48561,0.0481344869979026,-0.6415224741555869,11220.890235323011,3341.6141532205074,4243.946392253517,10.943401293974286,0.2578682811790997,46971822.227848925,200.2414701818008,1029.768543049977,21759.782474413216,19307521101.667213,0.311033908465718,1.8158245328629724e+16,337811294162108.9,164362279113177.47,18741643870521.33,32197744.66141265,44261799.54873995,14958457.885355411,30.65312046444122,58.51959361393324,125.39912917271408,57.30968858131487,70121033.99801448,2.171266049567217,4.016878595953871,235.27025074373145,19.888693157671057,0.0735048600221361,7069.646587760306,165.62430671407293,15.709651415644014,0.0553935762932249,6655.365058705836,436.5,43.69,0.4124340669469503,17024.423000000003,448.2,42.96,0.4016032064128256,16972.879,-0.0511985943553631,-0.1592462983248702,2.000389769288887,0.1161143219889666,-1.8701518252305511,-1.7101420037760109,6.998830721863959,-1.8044225544547536,137.05801104972377,19.88937739056524,0.0735139051006443,152.7153697407565,69.71060955541161,15.708770753016603,0.0553808463449132,71.41853205069482,1591.7710201869954,489.8187520685247,3603.209571823205,1428.7030008627962,-0.4425181201301281,-0.159187299174934,2.002251207140493,-0.8598825555889985,-1.5792068947260496,-1.7101965221869022,7.004891120555369,-1.2403311388750606,-0.3724606180133672,-1.855526362403764,-0.12952084307389,-1.8913261275733853,188.3,42.96,0.4016032064128256,200.0,42.96,0.4016032064128256,112.36186470988292,28429.760318491488,100395.93923124032,15147.099009990154,12.954010640773054,2974.7480184761653,9025.892504528632,1576.8265719485878,473.9948,25123488.35840001,149800037.34650004,6353153.141600002,offset
